Text|Label
РќРµРґРµР»СЋ РЅР°Р·Р°Рґ РґРµСЂР¶Р°Р» СЌС‚Сѓ РѕРїСЂР°РІСѓ РІ СЂСѓРєР°С… вЂ” СѓР¶Р°СЃРЅСѓР»СЃСЏ, РїРѕРєР°Р·Р°Р» СЃСѓРїСЂСѓРіРµ, РѕРЅР° С‚РѕР¶Рµ РїРѕСЃРјРµСЏР»Р°СЃСЊ, РЅРѕ РјРЅРµ-С‚Рѕ С‡С‚Рѕ С‚РµРїРµСЂСЊ РґРµР»Р°С‚СЊ СЃ СЌС‚РёРј Р±СЂР°РєРѕРј? РџСЂРѕСЃС‚Рѕ РїРѕР»РѕР¶РёР» РѕР±СЂР°С‚РЅРѕ, Р° РјРѕРі Р±С‹ Рё СЃРєР°РЅРґР°Р» СѓСЃС‚СЂРѕРёС‚СЊ РёР·-Р·Р° С‚Р°РєРѕРіРѕ РєР°С‡РµСЃС‚РІР°. Р”РµР»Рѕ Р±С‹Р»Рѕ РІ РњРѕСЃРєРІРµ РІ РўР¦ РўСЂРёСѓРјС„Р°Р»СЊРЅС‹Р№, РѕРєРѕР»Рѕ Р§РµСЂС‘РјСѓС€РєРёРЅСЃРєРѕРіРѕ СЂС‹РЅРєР°, РіРґРµ РІСЃРµ С‚РѕР»СЊРєРѕ РґРµРЅСЊРіРё РіСЂРµР±СѓС‚, Р° РЅР° РєР»РёРµРЅС‚РѕРІ РёРј РїР»РµРІР°С‚СЊ.|0
РўС‹ С‡С‚Рѕ, СЃРѕРІСЃРµРј С‚СѓРїРѕР№? РќРµ Р·РЅР°РµС€СЊ, С‡С‚Рѕ СЃРєР°Р·Р°С‚СЊ? Р›СѓС‡С€Рµ РјРѕР»С‡Рё, РµСЃР»Рё РЅРµ СѓРІРµСЂРµРЅ РІ СЃРІРѕРёС… Р·РЅР°РЅРёСЏС….|0
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РЅР°СЃС‚Р°РІРЅРёС‡РµСЃС‚РІРѕ Рё РїРµСЂРµРґР°С‡Сѓ РѕРїС‹С‚Р°|9
РёС‰Сѓ РїСЂРѕ РѕРєРѕРїС‹ Рё С‚РѕРІР°СЂРёС‰РµР№|5
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ Р°РґРІРѕРєР°С‚Р°, РєРѕС‚РѕСЂС‹Р№ РІС‹РёРіСЂР°Р» РґРµР»Рѕ РїСЂРѕС‚РёРІ РєСЂСѓРїРЅРѕР№ РєРѕСЂРїРѕСЂР°С†РёРё |9
С„РёР»СЊРј РїСЂРѕ Р°СЂС…РµРѕР»РѕРіР° Рё РґСЂРµРІРЅРёРµ С‚Р°Р№РЅС‹|11
РљРѕРЅРґРёС†РёРѕРЅРµСЂ СЃС‚РѕРёС‚ РґРµС€РµРІР»Рµ, С‡РµРј РєР°РЅР°Р»СЊРЅР°СЏ СЃРёСЃС‚РµРјР° РІРµРЅС‚РёР»СЏС†РёРё. РћРґРЅР°РєРѕ РјРѕС‰РЅРѕСЃС‚СЊ РєРѕРЅРґРёС†РёРѕРЅРµСЂР° СЂР°СЃСЃС‡РёС‚Р°РЅР° С‚РѕР»СЊРєРѕ РЅР° РЅРѕРјРµСЂ, Р° РЅРµ РЅР° РІСЃС‘ Р·РґР°РЅРёРµ.|4
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РёР·РѕР±СЂРµС‚РµРЅРёРµ РёР»Рё РѕС‚РєСЂС‹С‚РёРµ РєРѕС‚РѕСЂРѕРµ РјРµРЅСЏРµС‚ РјРёСЂ Рё Р¶РёР·РЅРё Р»СЋРґРµР№|9
РЇ Р·Р°РЅРёРјР°СЋСЃСЊ РјРѕРґРµСЂР°С†РёРµР№ РёСЃС‚РѕСЂРёР№ СѓР¶Рµ РЅРµРєРѕС‚РѕСЂРѕРµ РІСЂРµРјСЏ Рё СЂРµРіСѓР»СЏСЂРЅРѕ РїСЂРѕРІРѕР¶Сѓ Р±Р°РЅ-РїСЂРѕС†РµРґСѓСЂС‹.|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РІ Р»РµСЃСѓ СЃ РјР°РЅСЊСЏРєРѕРј |7
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ СѓС‡РёС‚РµР»СЏ, РєРѕС‚РѕСЂС‹Р№ РѕСЂРіР°РЅРёР·РѕРІР°Р» С…РѕСЂ РІ С‚СЋСЂСЊРјРµ|9
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РєРёР±РµСЂСѓРіСЂРѕР·С‹ РёР»Рё С†РёС„СЂРѕРІСѓСЋ СЃР»РµР¶РєСѓ|7
РЅСѓР¶РЅР° РјРµР»РѕРґСЂР°РјР° СЃ РєСЂР°СЃРёРІС‹РјРё РїРµР№Р·Р°Р¶Р°РјРё Рё РјСѓР·С‹РєРѕР№|0
С„РёР»СЊРј РіРґРµ РєР°Р¶РґС‹Р№ С…РѕРґ РёРјРµРµС‚ С†РµРЅСѓ Рё РїРѕСЃР»РµРґСЃС‚РІРёСЏ РЅР°СЃС‚РёРіР°СЋС‚ РіРµСЂРѕСЏ РІ СЃР°РјС‹Р№ РЅРµРѕР¶РёРґР°РЅРЅС‹Р№ РјРѕРјРµРЅС‚|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚СЂРёР»Р»РµСЂ, РєРѕС‚РѕСЂС‹Р№ РґРµСЂР¶РёС‚ РґРѕ РєРѕРЅС†Р°|7
РўС‹ С‡С‚Рѕ, РїРѕРґРґРµСЂР¶РёРІР°РµС€СЊ СЂСѓСЃСЃРєРёС… РЅР°С†РёРѕРЅР°Р»РёСЃС‚РѕРІ, РњР°СЂС†РёРЅРєРµРІРёС‡? РўС‹ С‡С‚Рѕ, РЅРµ РІРёРґРёС€СЊ, РєР°Рє РѕРЅРё СЂР°Р·СЂСѓС€Р°СЋС‚ РЅР°С€Сѓ СЃС‚СЂР°РЅСѓ?|0
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЂС‹Р±Р°РєР°, С‡СЊСЏ Р»РѕРґРєР° Р·Р°С‚РѕРЅСѓР»Р° |2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїСѓС‚РµС€РµСЃС‚РІРёРµ РЅР° РїРѕРµР·РґРµ РїРѕ Р¶РёРІРѕРїРёСЃРЅС‹Рј РјРµСЃС‚Р°Рј|6
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕР№ РїСЂРѕС…РѕРґРёС‚ РїСѓС‚СЊ РѕС‚ РїСЂРѕСЃС‚РѕРіРѕ С‡РµР»РѕРІРµРєР° Рє РІРµР»РёРєРѕРјСѓ|10
С„РёР»СЊРј РіРґРµ РєР°Р¶РґС‹Р№ РїРµСЂСЃРѕРЅР°Р¶ С‡С‚Рѕ-С‚Рѕ СЃРєСЂС‹РІР°РµС‚ Рё РІСЃРµ РІСЂСѓС‚|1
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РїСЂРёРєР»СЋС‡РµРЅРёСЏ СЃ Р·Р°РіР°РґРєР°РјРё Р»РѕРІСѓС€РєР°РјРё Рё РґСЂРµРІРЅРёРјРё РјРµС…Р°РЅРёР·РјР°РјРё|11
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РїСЂРёРєР»СЋС‡РµРЅРёСЏ РїСЂРѕ СЃРїСѓСЃРє РІ РєСЂР°С‚РµСЂ РІСѓР»РєР°РЅР°|11
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РІ РґРёРєРѕР№ РїСЂРёСЂРѕРґРµ|11
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РѕСЃС‚СЂРѕРІ, РіРґРµ РѕР±РёС‚Р°СЋС‚ РґРёРЅРѕР·Р°РІСЂС‹ |11
РљР°Р·РёРјРёСЂРєР° РЅР°РїРёСЃР°Р» РЅРµСЃРєРѕР»СЊРєРѕ РјР°С‚РµСЂРёР°Р»РѕРІ Рѕ РњРѕСЂСЂРѕРІРёРЅРґРµ. РћР±СЃСѓР¶РґРµРЅРёСЏ РµРіРѕ СЂР°Р±РѕС‚С‹ Р±С‹Р»Рё РЅР° zigafolk.fm. Р’ РѕРґРЅРѕРј РёР· СЌС„РёСЂРѕРІ СЂР°Р·Р±РёСЂР°Р»РёСЃСЊ РєРѕРЅС†РµРїС†РёРё Рё Р»РѕСЂ РёРіСЂС‹. Р–Р°Р»СЊ, С‡С‚Рѕ Р·Р°РїРёСЃРµР№ СЌС‚РёС… СЌС„РёСЂРѕРІ РЅРµС‚ РІ РѕС‚РєСЂС‹С‚РѕРј РґРѕСЃС‚СѓРїРµ. Р›СѓС‡С€Рµ Р·Р°СЂР°Р±РѕС‚Р°С‚СЊ 170 СЂСѓР±Р»РµР№ Р·Р° РјРµСЃСЏС† РЅР° РїР°С‚СЂРµРѕРЅРµ, С‡РµРј 0 СЂСѓР±Р»РµР№ Р·Р° РіРѕРґ РЅР°РїРёСЃР°РЅРёСЏ РєРЅРёРіРё.|6
РЅСѓР¶РµРЅ С„РёР»СЊРј РїСЂРѕ РѕС‚РЅРѕС€РµРЅРёСЏ Рё С…СЂСѓРїРєРѕРµ СЃС‡Р°СЃС‚СЊРµ|0
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ СЃР°РґРѕРІРѕРґСЃС‚РІРѕ Рё РІС‹СЂР°С‰РёРІР°РЅРёРµ Р±РѕРЅСЃР°Р№|6
СЃРїРѕРєРѕР№РЅС‹Р№ РґРѕРєСѓ Рѕ РіСЂРёР±Р°С… Рё СЏРіРѕРґР°С…|6
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С…РѕСЂСЂРѕСЂ РїСЂРѕ РєСѓР»СЊС‚ СЂРёС‚СѓР°Р» РёР»Рё РґСЂРµРІРЅРµРµ Р·Р»Рѕ|8
РЅСѓР¶РµРЅ СЂРѕРјР°РЅС‚РёС‡РµСЃРєРёР№ С„РёРЅР°Р»|0
С…РѕС‡Сѓ СЌРїРёРє РїСЂРѕ РїРѕСЃР»РµРґРЅСЋСЋ Р±РёС‚РІСѓ|10
С„РёР»СЊРј РіРґРµ Р»СЋР±РѕРІСЊ РїРѕР±РµР¶РґР°РµС‚ РІСЃС‘, Р·РЅР°РµС‚Рµ С‚Р°РєРѕР№?|0
С…РѕС‡Сѓ РїСЃРёС…РѕР»РѕРіРёС‡РµСЃРєРѕРµ РЅР°РїСЂСЏР¶РµРЅРёРµ|8
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РєСЂРѕРІРµР»СЊС‰РёРєР°|6
РЅСѓР¶РµРЅ С„РёР»СЊРј РєРѕС‚РѕСЂС‹Р№ РѕСЃС‚Р°РЅРµС‚СЃСЏ РІ СЃРµСЂРґС†Рµ РЅР°РґРѕР»РіРѕ|2
Р­С‚Рё СѓР±Р»СЋРґРєРё РїРѕРґРЅСЏР»Рё С†РµРЅС‹ РЅР° С…Р»РµР±! РљС‚Рѕ-РЅРёР±СѓРґСЊ РІРѕРѕР±С‰Рµ СЃР»РµРґРёС‚ Р·Р° СЌС‚РёРј Р±РµСЃРїСЂРµРґРµР»РѕРј? РџРѕР·РѕСЂ РїСЂРѕРёР·РІРѕРґРёС‚РµР»СЏРј Рё РІР»Р°СЃС‚СЏРј!|0
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕР±РµРі РёР· РіРѕСЂСЏС‰РµР№ С‚СЋСЂСЊРјС‹ |7
СЌРїРёС‡РЅРѕРµ С„СЌРЅС‚РµР·Рё СЃ РјР°РіРёРµР№ РґСЂР°РєРѕРЅР°РјРё Рё СЃСѓРґСЊР±РѕР№ РјРёСЂР° РЅР° РєРѕРЅСѓ РІ С„РёРЅР°Р»СЊРЅРѕР№ Р±РёС‚РІРµ|10
С…РѕС‡Сѓ РґСЂР°РјСѓ СЃ РіР»СѓР±РѕРєРёРј СЃРјС‹СЃР»РѕРј Рё СЃРёР»СЊРЅС‹Рј С„РёРЅР°Р»РѕРј|2
РѕРЅ РїРёСЃР°Р» РїРёСЃСЊРјР° РєР°Р¶РґС‹Р№ РІРµС‡РµСЂ, С…РѕС‚СЏ Р·РЅР°Р», С‡С‚Рѕ РѕС‚РІРµС‚Р° СѓР¶Рµ РЅРµ Р±СѓРґРµС‚|0
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ Рѕ С‚РѕРј РєР°Рє РїСЂРѕС€Р»РѕРµ РЅР°СЃС‚РёРіР°РµС‚ РіРµСЂРѕСЏ Рё С‚СЂРµР±СѓРµС‚ СЂР°СЃРїР»Р°С‚С‹|4
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РєРѕРјР°РЅРґСѓ РЅРµСѓРґР°С‡РЅРёРєРѕРІ РІ СЃРїРѕСЂС‚Рµ|3
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РІРµСЃРµРЅРЅРµРµ РїСЂРѕР±СѓР¶РґРµРЅРёРµ|6
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РєРѕС‚РѕСЂР°СЏ РјРѕС‚РёРІРёСЂСѓРµС‚ РЅРµ СЃРґР°РІР°С‚СЊСЃСЏ Рё РІРµСЂРёС‚СЊ РІ СЃРµР±СЏ РґР°Р¶Рµ РєРѕРіРґР° РІСЃС‘ РїСЂРѕС‚РёРІ|9
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЃ С…РёРјРёРµР№|0
С…РѕС‡Сѓ С‚СЂРёР»Р»РµСЂ|1
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ СЃ СЋРјРѕСЂРѕРј Рё РЅРµР»РµРїС‹РјРё СЃРёС‚СѓР°С†РёСЏРјРё|3
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РјР°С„РёРѕР·РЅСѓСЋ СЃРµРјСЊСЋ Рё РІРЅСѓС‚СЂРµРЅРЅРёРµ СЂР°Р·Р±РѕСЂРєРё|4
Рѕ, РєРѕРЅРµС‡РЅРѕ, СЃРІР°СЂРѕС‡РЅС‹Р№ Р°РїРїР°СЂР°С‚ СЂРµС€РёС‚ РІСЃРµ РЅР°С€Рё РїСЂРѕР±Р»РµРјС‹! РїСЂРѕСЃС‚Рѕ РїРѕРґРєР»СЋС‡Рё РµРіРѕ Рё РІСЃРµ Р±СѓРґРµС‚ РёРґРµР°Р»СЊРЅРѕ|3
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ РѕСЃР»РµРї РЅР° С„СЂРѕРЅС‚Рµ|5
РћРЅРё РІСЃС‘ РїРѕСЃС‚СЂРѕРёР»Рё РЅРµ С‚Р°Рє, СЃСЂРѕРєРё СѓРєР°Р·Р°РЅС‹ РЅР°РјРµСЂРµРЅРЅРѕ РЅРµРІРµСЂРЅРѕ, С‡С‚РѕР±С‹ РІСЃРµС… Р·Р°РїСѓС‚Р°С‚СЊ!|0
Рђ СЌС‚Рѕ СЃС‚РѕРёС‚ 50 СЂСѓР±Р»РµР№ С‚Р°Рј? РЎСѓРїРµСЂ, РЅР°РєРѕРЅРµС†-С‚Рѕ СЏ СЃРјРѕРіСѓ СѓРµС…Р°С‚СЊ! Р–РґСѓ РЅРµ РґРѕР¶РґСѓСЃСЊ, РєРѕРіРґР° РѕС‚РїСЂР°РІР»СЋСЃСЊ РІ РїСѓС‚СЊ!|11
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ С‚РµРјРЅС‹Р№ РєРѕСЂРёРґРѕСЂ Рё РЅРµРёР·РІРµСЃС‚РЅРѕСЃС‚СЊ|8
С…РѕС‡Сѓ С‚Р°Р№РЅСѓ|1
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ С„СЂРѕРЅС‚ Рё Р±СЂР°С‚СЃС‚РІРѕ РїРѕ РѕСЂСѓР¶РёСЋ|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С…РѕСЂСЂРѕСЂ РїСЂРѕ РІР°РјРїРёСЂР° РІ Р·Р°Р±СЂРѕС€РµРЅРЅРѕРј Р±СѓРЅРєРµСЂРµ |8
Рђ РЅР° Р•Р“Р­ РїСЂРѕС…РѕРґСЏС‚ С‚РµС…РЅРёРєСѓ Рё РІРѕРµРЅРЅСѓСЋ С„РѕСЂРјСѓ СЂР°Р·РЅС‹С… СЃС‚СЂР°РЅ?|4
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ Р±Р»РѕРєР°РґСѓ Рё РІС‹Р¶РёРІР°РЅРёРµ РіРѕСЂРѕРґР°|5
Рћ, СЃРјРѕС‚СЂРёС‚Рµ-РєР°, Р¶РµСЃС‚Рё-С‚Рѕ Рё РЅРµС‚. РљР°РєР°СЏ РЅРµРѕР¶РёРґР°РЅРЅРѕСЃС‚СЊ! РљС‚Рѕ Р±С‹ РјРѕРі РїРѕРґСѓРјР°С‚СЊ?|3
Рћ РЅРµС‚, С‡С‚Рѕ Р¶Рµ РґРµР»Р°С‚СЊ? РўРµР»РµС„РѕРЅ РїРµСЂРµРіСЂРµРІР°РµС‚СЃСЏ Рё СЂР°Р·СЂСЏР¶Р°РµС‚СЃСЏ, Р° РјС‹ РґР°Р¶Рµ РЅРµ Р·РЅР°РµРј, РєР°Рє СЌС‚Рѕ РёСЃРїСЂР°РІРёС‚СЊ. РњРѕР¶РµС‚ Р±С‹С‚СЊ, СЌС‚Рѕ СЃРµСЂСЊС‘Р·РЅРѕ РїРѕРІСЂРµРґРёС‚ С‚РµР»РµС„РѕРЅ? Р§С‚Рѕ, РµСЃР»Рё РјС‹ РїРѕС‚РµСЂСЏРµРј РІСЃРµ РґР°РЅРЅС‹Рµ?|1
РґР° РЅРµ РЅСѓР¶РЅРѕ РѕС‚ СЃСЂРµРґРЅРµР№ Р·Р°СЂРїР»Р°С‚С‹ РѕС‚С‚Р°Р»РєРёРІР°С‚СЊСЃСЏ. Р’С‹ РЅР°С€ Р РѕСЃСЃС‚Р°С‚ РЅРµ Р·РЅР°РµС‚Рµ С‡С‚Рѕ Р»Рё? РЈ РЅРёС… РІСЃРµ С†РёС„СЂС‹ СЃ РїРѕС‚РѕР»РєР°. Р§РµР»РѕРІРµРє Р¶РёР» РІ РџРµС‚РµСЂР±СѓСЂРіРµ РІ 2007 РіРѕРґСѓ. РЇ С‚РѕР¶Рµ РёР· РЎРџР±, Рє СЃР»РѕРІСѓ. РЇ РІР°Рј РІ РґРµС‚Р°Р»СЏС… РјРѕРіСѓ СЂР°СЃСЃРєР°Р·Р°С‚СЊ, С‡С‚Рѕ СЃРєРѕР»СЊРєРѕ СЃС‚РѕРёР»Рѕ. РР· СЌС‚РёС… РґРµС‚Р°Р»РµР№ РјРѕР¶РЅРѕ Р»РµРіРєРѕ СЃРѕСЃС‚Р°РІРёС‚СЊ РЅРµРєРѕС‚РѕСЂС‹Р№ РјРёРЅРёРјР°Р»СЊРЅС‹Р№ РїР°РєРµС‚ РЅР° Р¶РёР·РЅСЊ РґР»СЏ РјРѕР»РѕРґРѕРіРѕ С‡РµР»РѕРІРµРєР°. РњРЅРµ С‚РѕРіРґР° Р±С‹Р»Рѕ 27 Р»РµС‚, С‚РѕР¶Рµ Р·Р°СЂРїР»Р°С‚Р° РІ СЂР°Р№РѕРЅРµ 30 С‚С‹СЃСЏС‡, СЏ С‚РѕР¶Рµ РЅР°С‡РёРЅР°Р» СѓР¶Рµ РЅРµСЃРєРѕР»СЊРєРѕ Р»РµС‚ Р¶РёС‚СЊ СЃР°РјРѕСЃС‚РѕСЏС‚РµР»СЊРЅРѕ Рё РјРѕРіСѓ СЃРєР°Р·Р°С‚СЊ, С‡С‚Рѕ РґРµРЅРµРі С…РІР°С‚Р°Р»Рѕ РЅР° С‚РµРєСѓС‰РёРµ РїРѕС‚СЂРµР±РЅРѕСЃС‚Рё, РЅРѕ РЅР°РєРѕРїРёС‚СЊ РЅРµ РїРѕР»СѓС‡Р°Р»РѕСЃСЊ РЅРё СЂСѓР±Р»СЏ. Р’РѕС‚ СЃР»СѓС‡РёСЃСЊ С‡С‚Рѕ (СЃС‚РёСЂР°Р»СЊРЅР°СЏ РјР°С€РёРЅР° СЃРґРѕС…Р»Р° РёР»Рё С‚Р°Рј РєРѕСЂРѕРЅРєСѓ РЅР° Р·СѓР± РїРѕСЃС‚Р°РІРёС‚СЊ) - РїСЂРёС…РѕРґРёР»РѕСЃСЊ Р±СЂР°С‚СЊ РєСЂРµРґРёС‚. Р’РѕС‚ Рё РІСЃСЏ С†РµРЅРЅРѕСЃС‚СЊ СЌС‚РёС… 30 С‚С‹С‰ РїРѕ С‚РµРј РІСЂРµРјРµРЅР°Рј.|6
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїСѓС‚РµС€РµСЃС‚РІРёРµ РЅР° СЃРѕР±Р°РєР°С… С‡РµСЂРµР· РјРµС‚РµР»СЊ|11
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ СЂР°СЃСЃР»РµРґРѕРІР°РЅРёРµ СѓР±РёР№СЃС‚РІР° РІРµРєР° |1
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЂС‹Р±Р°РєР° Рё РµРіРѕ РµР¶РµРґРЅРµРІРЅС‹Р№ С‚СЂСѓРґ|6
Р’СЃС‘ СЂР°Р±РѕС‚Р°РµС‚ РЅРѕСЂРјР°Р»СЊРЅРѕ, Р±РµР· СЃР±РѕРµРІ. РљС‚Рѕ СЌС‚Рё Р»СЋРґРё, РёРЅС‚РµСЂРµСЃРЅРѕ? РќСѓ, РЅРёС‡РµРіРѕ СЃС‚СЂР°С€РЅРѕРіРѕ, Р±С‹РІР°РµС‚.|6
РёС‰Сѓ РёСЃС‚РѕСЂРёСЋ Рѕ С‚РѕРј РєР°Рє РѕС€РёР±РєР° СЃС‚Р°Р»Р° СѓСЂРѕРєРѕРј|9
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ С…СѓРґРѕР¶РЅРёРєР°-СЂРµСЃС‚Р°РІСЂР°С‚РѕСЂР°|6
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РґРµРјРѕРЅР° РІ Р·Р°Р±СЂРѕС€РµРЅРЅРѕР№ С†РµСЂРєРІРё |8
Рђ Р·Р°С‡РµРј РјРЅРµ РЅСѓР¶РЅР° РєРІР°СЂС‚РёСЂР° РѕС‚ РєРѕС‚РѕСЂРѕР№ Р±С‹Р»Рё РѕРґРЅРё СѓР±С‹С‚РєРё, РµСЃР»Рё Сѓ РјРµРЅСЏ РµСЃС‚СЊ РіРґРµ Р¶РёС‚СЊ? РўРµРј Р±РѕР»РµРµ РѕРЅР° РІ РґРѕРјРµ РєРѕС‚РѕСЂРѕРјСѓ СѓР¶Рµ 50 Р»РµС‚, РєРѕРјРјСѓРЅРёРєР°С†РёРё СЃС‚Р°СЂС‹Рµ, РїСЂРѕРІРѕРґРєР° Р°Р»СЋРјРёРЅРёРµРІР°СЏ. РР»Рё РјРѕР¶РµС‚ Р±С‹С‚СЊ РјРЅРµ СЃС‚РѕРёР»Рѕ СЃРґР°РІР°С‚СЊ РµРµ Р·Р° СЃСЂР°РЅС‹Рµ 15Рє РІ РјРµСЃСЏС†? РџСЂРё С‚РѕРј С‡С‚Рѕ РєРѕРіРґР° СЏ С‚Р°Рј Р¶РёР» Сѓ РјРµРЅСЏ РІС‹С…РѕРґРёР»Рѕ РїРѕ 7Рє РєРІР°СЂС‚РїР»Р°С‚С‹. Рљ С‚РѕРјСѓ Р¶Рµ СЃ РєР°Р¶РґС‹Рј РіРѕРґРѕРј РµРµ СЂС‹РЅРѕС‡РЅР°СЏ СЃС‚РѕРёРјРѕСЃС‚СЊ СЃРЅРёР¶Р°Р»Р°СЃСЊ, Р° Рє С‚РѕРјСѓ РјРѕРјРµРЅС‚Сѓ РєРѕРіРґР° Сѓ РјРµРЅСЏ РїРѕСЏРІСЏС‚СЃСЏ РґРµС‚Рё Рё РёРј РїРѕС‚СЂРµР±СѓРµС‚СЃСЏ Р¶РёР»СЊРµ (РїСЂРёРјРµСЂРЅРѕ 20 Р»РµС‚), РґРѕРјСѓ СѓР¶Рµ Р±СѓРґРµС‚ 70 Р»РµС‚ (Рє СЃР»РѕРІСѓ РјРѕРё РёР·РЅР°С‡Р°Р»СЊРЅС‹Рµ РёРЅРІРµСЃС‚РёС†РёРё Рє СЌС‚РѕРјСѓ РјРѕРјРµРЅС‚Сѓ Р±СѓРґСѓС‚ РїСЂРёРјРµСЂРЅРѕ РІ 32 СЂР°Р·Р° РІС‹С€Рµ С‡РµРј С‚Р° СЃСѓРјРјР° РєРѕС‚РѕСЂСѓСЋ СЏ РІР»РѕР¶РёР» РёР·РЅР°С‡Р°Р»СЊРЅРѕ, СЃРїР°СЃРёР±Рѕ СЃР»РѕР¶РЅРѕРјСѓ РїСЂРѕС†РµРЅС‚Сѓ). Р РІСЃРµ СЌС‚Рѕ РІСЂРµРјСЏ СЏ Р±С‹Р» РґСѓСЂР°РєРѕРј, РІРєР»Р°РґС‹РІР°СЏ РґРµРЅСЊРіРё РІ СЌС‚Рѕ СЃС‚Р°СЂСЊРµ!|0
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ СЂР°Р·РѕСЂРµРЅРёРµ СЃРµРјРµР№РЅРѕР№ С„РµСЂРјС‹|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїСЂРµСЃС‚СѓРїР»РµРЅРёРµ РЅР° РїРѕС‡РІРµ СЂРµРІРЅРѕСЃС‚Рё |4
РќСѓ... СЌС‚Рѕ... С„РёР»СЊРј... РєР°Рє РµРіРѕ... РєР°Рє РЅР°Р·С‹РІР°РµС‚СЃСЏ? РЇ С‡С‚Рѕ-С‚Рѕ Р·Р°Р±С‹Р»...|1
РѕРЅРё РїСЂРѕСЃС‚Рѕ РІРјРµСЃС‚Рµ РґРµР»Р°Р»Рё РґРµР»Р° РїРѕ РґРѕРјСѓ, Рё СЌС‚РѕРіРѕ С…РІР°С‚Р°Р»Рѕ|6
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ С‚СЂСѓРґРЅС‹Рµ Р¶РёР·РЅРµРЅРЅС‹Рµ РѕР±СЃС‚РѕСЏС‚РµР»СЊСЃС‚РІР°|2
